Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
400,1,********,2,0,0,1,2,0,2.0,1,1,50,56,61
401,0,********,3,1,2,0,1,1,4.0,2,0,81,76,76
402,0,********,6,1,1,1,2,1,5.0,1,2,63,76,78
403,0,********,5,1,1,0,2,0,1.0,1,0,86,88,89
404,1,********,4,1,1,0,1,1,7.0,1,0,74,58,60
405,1,********,4,1,1,0,2,1,3.0,0,0,74,73,65
406,0,********,2,1,1,2,1,1,1.0,2,1,63,75,79
407,0,********,3,1,1,1,0,1,2.0,1,2,33,43,48
408,0,********,5,1,1,2,0,0,2.0,2,1,76,81,79
409,0,********,0,1,1,4,2,0,3.0,1,2,77,84,80
410,0,********,4,0,1,0,0,1,1.0,1,0,64,61,65
411,0,********,1,0,1,0,2,1,2.0,1,0,70,87,78
412,1,********,4,1,0,4,1,1,0.0,1,0,100,94,99
413,1,********,5,1,1,1,1,1,4.0,0,0,64,58,52
414,1,********,5,1,1,1,0,1,2.0,1,0,81,70,68
415,0,********,5,1,1,1,1,1,0.0,1,3,65,74,75
416,0,********,0,1,2,3,0,1,3.0,1,0,54,57,56
417,1,********,1,1,0,2,2,1,1.0,1,1,66,65,69
418,1,********,5,1,2,1,1,0,4.0,1,2,66,69,71
419,1,********,2,1,1,1,0,1,1.0,0,0,46,43,44
420,0,********,1,0,0,1,1,0,3.0,0,0,50,80,79
421,1,********,4,1,1,2,2,1,1.0,0,1,76,69,70
422,0,********,3,1,2,1,1,1,2.0,2,1,52,69,75
424,0,********,4,1,2,1,1,1,0.0,0,2,83,88,90
425,0,********,6,1,1,1,2,0,1.0,2,0,32,35,40
426,1,********,2,1,1,0,0,0,1.0,0,1,61,67,63
427,0,********,2,0,0,1,1,1,2.0,1,0,72,81,83
428,0,********,4,0,1,1,2,1,4.0,2,0,52,65,57
429,1,********,0,0,0,1,1,0,2.0,0,1,65,67,68
430,1,********,0,0,1,1,1,1,1.0,1,0,75,65,63
431,0,********,4,1,1,3,1,1,4.0,1,0,80,93,96
432,0,********,6,1,2,1,1,1,3.0,1,1,68,84,83
433,1,********,4,0,0,1,1,0,2.1458942516082424,1,2,70,72,71
434,0,********,1,0,1,0,2,1,2.0,0,2,62,76,71
435,1,********,2,1,2,1,0,1,1.0,0,0,69,70,71
437,1,********,0,1,1,0,2,0,7.0,0,2,94,86,76
438,0,********,2,0,0,1,2,1,3.0,0,0,64,80,75
439,1,********,3,1,2,1,2,1,2.0,2,1,78,74,77
440,0,********,3,0,1,0,1,0,1.0,0,1,50,66,69
441,0,********,5,1,1,1,1,1,3.0,1,1,86,82,84
442,0,********,6,0,1,2,0,0,3.0,0,0,47,58,62
444,0,********,5,0,0,1,1,1,3.0,1,0,28,36,34
445,1,********,4,0,1,1,2,1,3.0,1,0,36,35,35
446,0,********,2,1,1,0,1,1,2.0,0,2,90,89,86
447,0,********,2,0,0,4,2,0,1.0,0,1,64,64,70
448,0,********,1,1,1,1,2,1,4.0,0,3,74,90,83
449,1,********,1,1,1,1,1,0,2.0,2,0,95,85,92
450,0,********,2,0,1,1,2,0,2.1458942516082424,0,0,42,60,50
451,1,********,4,1,1,1,0,0,2.1458942516082424,1,0,70,59,55
452,0,********,0,1,1,2,2,0,2.0,0,1,80,93,85
453,1,********,4,1,0,2,0,1,3.0,1,2,78,65,74
454,0,********,5,0,1,1,1,1,0.0,1,0,85,85,84
455,1,********,4,1,0,1,0,1,0.0,1,0,97,84,82
456,0,********,2,0,1,2,2,1,1.0,0,0,64,67,71
457,0,********,2,1,1,1,1,1,2.0,0,2,82,77,80
458,1,********,0,1,0,1,2,1,4.0,0,0,97,92,90
459,0,********,6,0,0,1,1,1,2.0,1,2,77,85,88
460,0,********,2,1,0,1,2,0,3.0,0,2,66,79,81
461,0,********,0,0,1,4,1,0,3.0,1,0,58,65,66
462,1,********,4,0,1,1,1,1,2.0,0,0,53,57,53
463,0,********,0,0,1,1,1,0,4.0,0,0,38,63,63
464,1,********,4,1,1,1,1,1,3.0,2,2,94,82,82
465,0,********,3,1,1,1,2,0,2.0,1,2,79,93,92
466,0,********,4,0,1,0,0,0,3.0,1,0,75,83,83
467,1,********,1,0,1,2,2,1,1.0,0,0,82,74,70
468,1,********,2,1,1,1,2,1,0.0,2,0,80,73,69
469,1,********,0,0,1,1,2,1,2.0,1,1,59,68,62
470,0,********,4,0,0,1,2,1,2.1458942516082424,1,3,56,72,68
471,1,********,5,1,0,1,1,0,2.0,1,3,53,59,60
472,1,********,1,1,1,2,1,0,4.0,1,0,95,87,76
473,0,********,0,1,1,1,2,1,4.0,1,1,76,85,89
474,0,********,5,0,1,1,2,1,4.0,0,0,46,72,61
475,1,********,4,0,0,1,2,1,2.0,1,0,62,66,65
476,0,********,2,1,1,1,1,1,0.0,0,2,36,45,46
477,0,********,4,1,1,1,1,2,2.0,1,0,51,47,48
478,1,********,0,1,1,1,2,1,2.0,0,1,72,72,66
479,1,********,1,0,1,1,2,1,0.0,1,0,49,39,42
480,0,********,4,0,1,1,1,1,3.0,1,0,63,72,69
481,0,********,2,0,1,1,2,0,3.0,1,0,67,83,76
482,0,********,1,1,1,1,1,1,1.0,1,0,70,81,84
483,1,********,0,1,1,1,0,1,1.0,0,0,84,89,84
484,0,********,5,0,1,1,0,0,1.0,2,0,45,60,54
485,0,********,6,0,0,2,2,0,3.0,1,0,70,84,87
486,1,********,4,1,1,1,2,1,0.0,1,1,76,66,61
487,0,********,4,0,1,1,1,1,1.0,1,2,60,62,60
488,1,********,2,1,2,0,2,1,2.0,0,0,78,68,67
490,0,********,2,1,1,2,1,1,2.0,2,1,55,57,62
491,0,********,1,0,1,1,1,0,1.0,1,0,59,72,69
492,1,********,5,1,1,1,2,1,0.0,1,2,59,51,43
493,1,********,5,1,1,0,0,1,4.0,1,1,65,70,66
494,1,********,3,0,1,2,2,2,3.0,1,0,56,51,52
495,0,********,5,1,1,1,1,0,1.0,1,0,80,82,76
496,1,********,0,0,1,1,1,0,2.0,1,0,72,71,67
497,1,********,1,1,1,4,1,1,3.0,0,0,93,90,90
498,1,********,0,1,0,1,2,1,1.0,0,0,85,78,82
499,1,********,6,0,1,3,2,1,0.0,0,2,52,55,45
500,1,********,5,0,1,1,1,1,4.0,1,2,54,49,41
501,0,********,1,1,1,0,1,1,2.0,1,1,68,77,79
502,1,********,4,1,1,2,0,1,3.0,0,2,71,67,59
503,0,********,1,0,1,1,0,0,2.0,0,1,45,57,57
504,1,********,0,1,0,0,3,0,2.0,2,1,64,70,68
505,0,********,5,0,0,1,1,1,2.0,1,0,49,64,57
506,1,********,6,0,1,1,2,0,1.0,0,2,69,66,65
507,0,********,6,0,2,2,0,1,1.0,1,1,35,42,39
508,0,********,0,0,0,2,2,2,3.0,1,1,70,82,91
509,0,********,5,0,1,0,1,2,2.0,1,0,23,37,35
510,1,********,0,1,2,1,1,1,2.0,1,0,72,74,70
511,1,********,5,0,1,1,0,1,4.0,0,3,75,73,71
512,0,********,0,1,1,0,1,1,1.0,1,0,58,62,63
513,1,********,1,1,1,1,2,0,1.0,1,0,91,73,77
514,0,********,2,0,1,1,1,1,2.0,0,0,59,64,62
515,1,********,4,1,2,2,1,1,2.0,0,0,67,64,61
517,0,********,5,0,1,2,1,1,3.0,1,0,56,62,59
518,1,********,2,1,0,0,2,1,3.0,1,0,63,69,63
519,1,********,5,0,1,2,2,2,0.0,1,2,53,54,45
520,0,********,0,1,1,4,0,1,2.1458942516082424,1,0,94,93,96
521,0,********,0,0,1,1,2,1,1.0,1,0,61,65,60
522,1,********,2,1,1,1,2,0,1.0,0,0,79,84,73
523,0,********,1,1,0,0,2,1,2.0,1,0,60,70,74
524,0,********,0,1,0,2,0,1,2.0,0,0,93,98,97
525,1,********,5,0,0,1,1,1,1.0,2,2,81,73,80
526,1,********,3,1,1,2,1,1,3.0,0,0,71,73,73
527,1,********,6,0,0,1,3,0,4.0,0,0,31,37,41
528,1,********,4,0,0,1,1,1,3.0,1,1,73,69,66
529,1,********,4,0,2,1,1,1,2.0,1,2,84,74,73
530,0,********,5,1,1,1,2,0,4.0,1,1,76,72,70
531,0,********,2,1,1,2,0,1,3.0,0,2,75,66,63
532,1,********,1,0,0,1,0,0,2.1458942516082424,0,2,69,76,77
533,0,********,2,1,1,1,3,1,3.0,2,2,66,79,82
534,0,********,1,1,1,1,2,0,3.0,0,1,67,65,67
535,1,********,2,0,1,1,2,0,1.0,1,0,87,87,77
536,0,********,5,1,1,0,2,0,1.0,1,2,74,79,79
537,0,********,0,1,1,1,2,1,0.0,1,0,61,65,63
538,0,********,3,1,1,1,2,1,3.0,0,0,74,71,72
539,1,********,2,1,2,1,2,1,4.0,1,0,69,56,60
540,1,********,4,1,1,2,0,1,1.0,0,2,80,67,67
541,1,********,0,0,1,0,2,1,0.0,1,2,73,64,67
542,1,********,6,0,0,1,2,1,2.1458942516082424,1,1,47,42,44
543,0,********,0,1,1,2,1,0,1.0,1,1,74,80,87
544,1,********,4,1,0,1,2,0,1.0,2,0,75,64,68
545,1,********,1,1,0,1,1,2,3.0,0,0,90,82,89
546,1,********,4,0,1,1,2,1,3.0,1,0,48,45,39
547,1,********,3,1,0,1,1,1,2.1458942516082424,1,2,94,88,97
548,1,********,5,0,1,2,1,1,3.0,1,1,50,48,48
549,0,********,1,0,1,1,1,0,2.0,0,0,42,55,55
550,0,********,5,0,0,2,1,1,2.0,1,1,46,66,59
551,0,********,5,0,1,1,2,1,3.0,2,1,36,37,44
552,0,********,6,1,1,1,1,0,1.0,1,0,80,81,89
553,1,********,5,0,2,2,2,1,2.0,1,0,59,66,61
554,0,********,3,0,1,2,2,0,3.0,1,1,33,45,48
555,1,********,4,0,1,0,2,0,2.1458942516082424,1,1,33,35,36
556,0,********,5,1,0,1,1,1,2.0,1,1,62,76,73
557,1,********,0,0,0,2,2,0,4.0,2,1,74,76,78
558,1,********,4,1,1,1,2,1,0.0,1,1,71,61,61
559,1,********,2,0,1,2,1,0,2.1458942516082424,1,2,73,72,62
560,0,********,0,1,1,2,2,1,4.0,2,0,69,74,74
561,1,********,2,0,1,1,2,1,1.0,0,0,74,68,61
562,0,********,0,1,0,1,2,0,4.0,1,1,47,63,65
563,0,********,5,1,1,2,3,1,1.0,2,2,100,94,93
564,0,********,0,0,1,2,1,1,1.0,1,0,88,86,89
565,0,********,2,1,0,2,1,1,3.0,1,0,65,69,73
566,1,********,4,0,1,1,1,0,4.0,1,0,67,66,66
567,0,********,2,0,1,1,1,1,4.0,1,0,52,45,48
568,1,********,5,1,1,1,2,1,5.0,0,0,82,79,73
569,0,********,0,1,1,2,1,1,2.0,0,1,81,93,90
570,1,********,4,1,2,1,2,1,5.0,1,0,67,51,54
571,0,********,5,0,1,2,1,1,3.0,0,0,31,44,41
572,1,********,0,0,0,2,2,1,2.0,0,0,58,49,52
573,0,********,6,1,1,1,2,1,3.0,1,0,59,65,62
574,0,********,2,0,0,1,2,1,4.0,0,2,70,69,74
575,0,********,5,0,0,2,2,1,4.0,1,2,65,83,85
576,0,********,2,0,0,1,2,1,2.0,1,0,61,71,75
577,1,********,3,1,0,1,2,0,2.1458942516082424,1,1,78,69,67
578,1,********,5,0,1,1,2,1,0.0,0,0,46,43,43
579,1,********,5,0,1,1,1,1,1.0,2,0,72,66,66
580,1,********,1,1,0,1,2,1,1.0,0,0,77,64,69
581,0,********,1,1,1,2,2,0,3.0,1,3,82,100,99
582,1,********,0,1,1,0,2,1,1.0,0,0,75,80,79
583,0,********,4,0,0,1,2,1,1.0,1,0,53,57,60
584,0,********,2,1,1,1,1,1,2.0,2,1,71,73,81
585,0,********,2,1,1,2,2,0,3.0,1,1,53,59,64
586,1,********,2,1,1,1,2,0,3.0,1,2,89,78,76
587,1,********,4,0,0,1,1,0,2.0,0,2,93,96,100
588,1,********,0,1,1,3,0,0,1.0,1,0,82,81,78
589,1,********,0,1,1,1,2,1,3.0,0,2,92,82,85
590,1,********,0,1,1,2,0,0,3.0,1,2,65,57,58
591,0,********,6,1,1,1,2,0,1.0,1,2,38,47,47
592,1,********,4,0,1,0,2,1,4.0,0,1,65,74,68
593,0,********,4,0,1,1,2,0,2.0,1,0,41,52,53
595,0,********,2,1,1,1,1,0,2.1458942516082424,0,0,51,57,56
596,1,********,3,0,1,2,2,1,0.0,0,1,56,62,56
597,1,********,5,0,0,1,0,1,5.0,0,2,59,62,60
598,1,********,3,1,1,2,2,0,1.0,0,3,70,63,64
600,0,********,0,1,1,2,2,0,1.0,2,0,67,67,67
601,0,********,5,0,0,0,2,0,1.0,1,1,52,67,66
602,0,********,4,0,2,1,1,1,1.0,0,1,53,54,63
604,0,********,0,1,0,1,1,0,2.1458942516082424,0,1,76,82,89
605,1,********,3,1,0,1,1,1,4.0,1,1,80,79,91
606,1,********,4,1,0,1,2,1,1.0,0,0,98,94,96
607,1,********,4,1,0,2,2,1,3.0,2,2,90,91,88
608,0,********,4,1,2,1,2,2,4.0,1,0,68,74,72
609,1,********,6,0,1,1,1,0,3.0,2,0,49,51,45
610,1,********,2,1,1,1,2,1,1.0,0,1,69,74,63
611,1,********,6,0,0,3,1,1,3.0,0,2,49,50,59
612,0,********,1,1,0,4,2,1,2.0,0,0,81,83,83
613,0,********,0,0,1,1,2,0,2.1458942516082424,1,2,55,70,64
614,1,********,0,1,1,2,2,1,0.0,0,0,69,61,62
615,0,********,2,1,1,2,2,0,1.0,0,0,67,74,67
616,0,********,0,1,1,1,2,1,2.0,1,1,97,96,96
617,1,********,4,1,0,0,1,1,1.0,1,2,100,90,97
619,0,********,2,0,1,4,2,1,1.0,1,1,38,56,49
621,0,********,5,0,1,1,1,1,2.0,1,0,35,37,42
622,1,********,2,0,1,2,2,1,2.0,1,2,51,45,43
623,0,********,2,1,0,1,1,1,1.0,1,0,79,77,83
624,0,********,5,1,1,0,2,0,2.0,1,1,52,66,61
625,0,********,2,1,1,1,1,1,0.0,1,2,61,67,63
626,0,********,0,1,0,1,0,1,3.0,1,0,64,64,71
627,0,********,0,1,1,2,0,0,3.0,1,1,49,61,59
629,0,********,1,1,1,1,1,1,2.1458942516082424,1,0,91,82,90
630,0,********,2,1,1,0,0,1,2.1458942516082424,1,1,62,72,67
631,1,********,5,1,0,4,2,1,3.0,1,0,75,75,75
632,1,********,1,0,0,2,2,0,1.0,1,1,59,63,65
633,1,********,4,1,1,2,2,1,1.0,1,0,57,55,49
634,1,********,5,1,1,1,2,0,2.0,0,2,78,77,71
635,0,********,4,1,0,1,3,1,3.0,2,0,55,68,67
636,1,********,0,1,0,1,1,1,3.0,0,2,85,74,74
637,1,********,6,0,1,1,2,0,4.0,1,1,37,35,35
638,0,********,4,1,1,2,2,0,1.0,1,0,66,69,65
639,1,********,2,1,0,3,2,0,5.0,1,0,78,73,70
640,1,********,0,1,1,4,1,0,1.0,0,0,91,77,74
641,1,********,1,1,1,0,1,0,3.0,1,0,85,69,77
643,0,********,5,1,1,2,1,1,0.0,0,1,56,63,59
644,1,********,0,0,1,1,1,1,1.0,1,0,51,56,54
645,1,********,5,0,1,1,0,1,2.0,1,0,59,69,64
646,1,********,0,1,0,3,1,1,1.0,2,0,67,57,60
647,0,********,4,0,1,1,1,1,3.0,1,0,46,54,60
648,0,********,0,0,1,0,1,1,2.0,0,1,36,43,47
649,0,********,3,1,1,2,2,0,1.0,0,0,88,89,92
651,0,********,0,0,1,1,2,0,2.0,1,2,51,60,59
652,0,********,1,0,1,3,2,1,2.0,1,2,47,65,64
653,0,********,5,1,1,1,1,1,4.0,0,1,63,70,70
654,1,********,5,1,1,1,1,1,2.0,0,0,96,87,88
655,1,********,0,1,1,2,2,1,0.0,0,1,91,81,79
656,1,********,5,1,1,1,2,0,4.0,2,1,81,67,72
657,1,********,2,1,1,1,2,0,5.0,1,0,60,57,54
658,1,********,2,1,1,1,1,1,1.0,1,1,78,76,73
659,0,********,0,0,1,1,2,1,4.0,0,1,32,44,43
660,0,********,5,0,0,0,2,0,1.0,1,1,34,57,55
661,0,********,2,1,0,1,2,1,1.0,1,0,76,83,74
663,0,********,0,0,1,1,0,1,2.1458942516082424,1,1,55,64,61
664,1,********,3,0,0,1,0,1,1.0,0,0,75,72,72
665,1,********,5,1,0,0,1,1,1.0,1,0,88,88,91
666,0,********,4,0,0,0,0,1,4.0,1,0,68,78,80
667,0,********,4,1,2,1,1,1,5.0,1,0,77,86,87
668,0,********,6,0,0,1,2,1,2.0,0,1,50,69,65
669,0,********,5,1,1,1,2,1,3.0,1,2,63,71,65
670,1,********,3,1,1,2,2,0,3.0,1,0,88,83,80
671,0,********,2,0,2,1,2,0,1.0,2,2,66,75,70
672,0,********,5,0,0,1,2,1,1.0,0,2,42,61,61
673,1,********,5,0,1,1,1,1,3.0,1,0,47,41,41
674,1,********,0,1,0,3,0,1,3.0,0,0,92,93,89
675,1,********,5,0,1,0,2,0,2.0,0,0,60,50,49
676,1,********,5,1,1,1,1,1,2.1458942516082424,0,0,96,91,88
677,0,********,2,1,1,0,2,0,2.0,1,2,58,72,71
678,1,********,1,1,1,1,0,1,1.0,0,2,93,88,86
679,0,********,2,0,1,2,2,1,4.0,0,0,60,68,67
681,1,********,5,1,0,2,0,2,3.0,0,1,75,71,67
683,0,********,0,1,1,0,1,0,2.0,0,0,49,62,64
684,0,********,2,0,1,0,2,0,2.0,1,0,73,80,78
685,0,********,4,1,1,1,2,1,2.1458942516082424,1,0,30,50,43
686,0,********,3,1,0,1,2,1,2.0,1,2,93,96,90
687,1,********,4,1,1,1,3,2,0.0,1,0,94,89,88
688,1,********,4,1,0,1,2,1,4.0,1,0,75,75,75
689,1,********,6,1,1,0,2,0,1.0,1,1,74,65,63
690,0,********,0,1,2,0,3,1,0.0,1,1,68,86,78
691,1,********,0,1,0,1,2,1,2.0,0,1,60,64,58
693,1,********,4,1,0,1,1,1,3.0,1,3,70,54,56
694,0,********,1,1,0,1,0,1,2.0,1,1,79,86,81
695,1,********,1,1,1,1,1,0,3.0,1,1,69,52,62
696,0,********,4,1,0,1,2,0,2.0,0,1,72,82,86
698,1,********,0,1,0,1,2,1,1.0,1,0,72,71,71
699,0,********,4,1,1,1,2,0,1.0,1,2,60,61,64
700,1,********,4,0,1,1,0,1,3.0,1,0,60,54,54
701,1,********,4,1,2,2,1,1,3.0,1,0,92,91,94
702,1,********,2,1,0,3,1,0,1.0,2,0,93,85,91
703,0,********,1,1,1,1,2,1,2.0,0,0,50,65,57
704,0,********,5,1,2,0,2,1,1.0,1,0,69,80,80
705,0,********,1,0,1,0,2,1,0.0,0,1,49,67,63
706,1,********,1,1,1,1,1,2,2.0,1,2,100,91,93
707,1,********,5,1,1,1,2,2,0.0,2,0,72,59,54
708,1,********,1,1,1,1,1,1,2.0,0,1,89,84,82
709,1,********,5,0,0,1,1,1,1.0,0,0,53,56,49
710,0,********,2,1,1,2,2,2,3.0,1,0,78,86,81
711,1,********,4,0,1,1,0,1,1.0,0,1,39,36,32
712,0,********,2,1,1,1,1,1,7.0,1,1,44,54,52
713,1,********,1,1,1,2,1,1,3.0,1,0,91,81,80
714,1,********,1,1,1,4,1,1,0.0,0,3,92,81,78
715,1,********,5,0,1,0,1,1,4.0,1,0,43,41,35
716,1,********,0,1,1,1,2,0,1.0,1,0,78,79,72
717,1,********,5,0,1,1,2,0,2.0,1,0,61,56,58
718,0,********,4,1,0,1,2,1,1.0,1,0,60,70,71
719,1,********,4,0,0,0,2,2,0.0,1,0,49,54,49
720,0,********,5,1,0,0,0,0,2.1458942516082424,1,1,52,65,65
721,1,********,4,1,1,4,0,0,1.0,0,0,63,57,57
722,0,********,5,1,1,1,1,1,3.0,1,0,74,74,74
723,0,********,4,1,0,1,2,0,1.0,1,0,95,100,100
724,1,********,0,1,1,2,2,1,1.0,1,0,51,57,57
725,1,********,5,1,1,3,0,1,0.0,0,0,60,60,55
726,1,********,2,1,1,1,0,1,2.0,1,1,80,81,71
727,0,********,2,0,1,0,2,1,5.0,0,1,42,50,51
728,1,********,4,1,2,1,2,0,4.0,0,1,71,67,73
729,0,********,5,1,0,1,2,0,4.0,0,0,76,84,95
730,1,********,5,1,1,1,1,1,1.0,0,2,67,69,60
731,1,********,0,1,0,1,2,1,1.0,1,3,67,68,65
732,1,********,3,1,1,0,1,1,3.0,0,1,53,53,53
734,1,********,4,1,0,2,1,1,0.0,1,2,97,87,95
735,1,********,1,0,1,1,0,1,2.0,0,2,70,60,60
736,1,********,3,1,1,4,0,1,1.0,1,1,72,71,74
737,0,********,2,1,0,1,0,0,3.0,0,2,81,78,81
738,0,********,2,1,1,1,2,1,0.0,0,0,70,84,76
739,0,********,4,1,1,0,0,1,2.0,0,3,69,70,76
740,0,********,6,1,0,2,2,0,3.0,1,0,42,58,64
741,0,********,6,1,1,2,2,1,2.1458942516082424,1,0,43,53,54
742,1,********,6,0,1,2,2,0,1.0,1,0,51,48,48
743,0,********,4,0,1,1,2,0,2.0,1,1,56,66,64
744,0,********,0,1,1,1,3,0,1.0,1,0,93,100,95
745,1,********,0,1,1,2,2,1,3.0,1,2,70,60,56
746,0,********,3,1,0,0,2,0,1.0,1,1,77,86,91
747,0,********,4,0,0,1,2,1,4.0,0,0,44,67,62
748,0,********,3,0,0,2,1,1,4.0,0,0,73,82,85
749,1,********,1,1,0,1,1,1,1.0,1,1,85,79,81
750,1,********,5,1,2,2,1,0,1.0,1,1,82,80,77
751,0,********,3,0,0,2,2,1,1.0,1,1,75,95,95
752,1,********,4,0,0,1,1,1,0.0,1,1,53,45,59
753,0,********,4,1,1,2,2,1,2.0,1,1,84,84,84
754,0,********,0,1,0,2,0,1,1.0,1,0,53,73,69
756,0,********,0,0,0,2,2,0,1.0,0,2,62,77,79
757,1,********,1,1,1,0,0,0,3.0,1,1,63,62,58
758,0,********,2,1,1,1,2,1,3.0,1,2,65,66,68
759,0,********,2,0,0,0,1,1,2.0,1,3,71,85,86
760,0,********,4,0,0,2,2,1,0.0,0,0,44,55,59
761,0,********,2,1,1,1,1,0,1.0,0,0,65,69,70
762,0,********,5,0,2,4,1,0,4.0,1,2,66,72,69
763,1,********,4,1,1,1,2,1,1.0,0,1,56,51,49
764,0,********,2,1,0,0,2,0,4.0,0,2,62,57,67
765,1,********,2,0,1,0,2,1,2.1458942516082424,1,0,58,59,61
766,0,********,4,0,1,2,2,2,2.0,0,0,51,57,55
768,0,********,5,0,1,1,2,1,0.0,1,2,69,74,71
769,0,********,2,0,1,1,2,1,3.0,1,0,35,33,36
771,1,********,6,1,1,0,1,1,0.0,1,0,71,65,64
772,0,********,1,1,0,1,2,0,2.0,1,0,83,91,91
773,0,********,6,0,1,2,2,0,3.0,0,0,71,83,77
774,0,********,4,1,1,1,2,1,0.0,1,0,69,76,78
776,1,********,5,0,1,1,1,0,5.0,0,2,46,46,43
778,0,********,6,1,1,2,3,1,1.0,1,1,61,63,63
779,0,********,4,1,2,1,1,0,2.0,0,0,69,73,79
780,0,********,5,0,1,1,2,1,1.0,0,0,62,74,69
781,1,********,3,1,0,1,0,1,1.0,0,0,83,76,80
782,1,********,3,0,0,1,1,0,2.0,0,0,72,65,66
783,1,********,2,0,1,1,2,0,1.0,1,2,76,73,68
784,0,********,2,1,1,2,3,1,7.0,1,1,71,80,77
785,0,********,5,0,1,1,2,0,3.0,0,0,63,74,75
786,0,********,5,0,1,1,0,0,2.1458942516082424,0,1,49,61,49
787,0,********,3,0,0,0,2,1,2.0,2,3,67,87,87
788,0,********,5,0,1,2,0,1,1.0,2,1,33,46,48
789,1,********,5,0,0,1,0,1,0.0,1,0,52,56,51
790,1,********,1,0,0,2,2,1,1.0,1,2,77,83,78
791,1,********,0,1,0,2,2,0,2.0,0,0,57,54,60
792,0,********,4,1,1,0,0,1,2.0,2,2,61,64,66
793,0,********,5,0,1,1,2,1,0.0,2,0,56,68,65
794,0,********,4,1,1,2,2,1,1.0,2,0,66,74,75
795,0,********,1,1,1,1,1,1,0.0,1,0,55,65,62
796,1,********,5,1,2,1,0,1,1.0,0,3,57,49,48
797,1,********,5,0,1,1,0,0,2.0,1,0,64,60,57
798,0,********,6,1,0,1,1,1,3.0,2,1,51,65,65
799,1,********,3,1,0,1,2,0,1.0,0,2,85,71,74
800,0,********,2,0,0,1,2,1,1.0,0,1,90,91,93
801,1,********,0,1,0,2,0,0,5.0,0,1,93,88,85
802,1,********,4,0,0,1,2,1,2.1458942516082424,1,0,92,83,89
803,1,********,1,1,1,1,0,1,0.0,0,1,79,63,64
804,0,********,2,1,2,1,2,0,3.0,0,0,82,100,96
805,0,********,4,1,1,1,2,1,3.0,1,1,75,83,75
806,1,********,4,0,0,1,2,1,3.0,1,2,69,64,73
807,1,********,4,1,1,1,0,2,0.0,0,1,44,45,43
808,1,********,4,1,1,0,1,1,3.0,0,0,87,69,75
809,1,********,1,1,1,1,2,1,0.0,1,1,57,64,62
810,1,********,0,0,1,0,0,1,0.0,1,0,71,72,75
811,0,********,4,0,0,1,2,1,4.0,2,0,91,100,100
812,1,********,4,1,0,1,2,1,1.0,1,1,83,73,69
813,1,********,3,1,0,2,3,0,1.0,0,0,82,83,78
814,0,********,2,0,1,1,1,0,1.0,0,1,59,70,65
815,0,********,1,1,1,1,2,1,3.0,0,1,76,86,84
816,0,********,6,1,1,0,3,0,1.0,0,0,64,67,67
817,1,********,4,0,1,1,1,0,3.0,0,2,59,53,50
818,0,********,5,1,1,1,2,0,2.1458942516082424,0,3,55,60,65
819,0,********,5,1,0,1,1,1,3.0,1,2,46,60,53
820,0,********,0,1,0,1,1,1,2.1458942516082424,0,2,84,100,100
821,0,********,5,1,1,2,2,1,2.0,0,1,72,82,82
822,0,********,4,1,1,0,2,1,1.0,1,1,54,69,64
824,0,********,5,1,0,1,2,0,2.1458942516082424,0,0,82,87,90
825,1,********,5,0,1,1,2,0,1.0,1,0,62,51,46
826,0,********,3,1,0,2,0,0,4.0,1,1,53,69,68
827,1,********,4,1,1,4,2,1,1.0,0,0,83,76,68
828,0,********,2,1,0,1,2,0,4.0,2,0,85,88,90
829,0,********,1,0,1,1,2,1,3.0,0,0,87,91,86
830,1,********,4,0,1,0,1,1,2.0,0,0,49,38,41
831,1,********,3,1,2,1,1,1,1.0,0,1,100,100,100
832,1,********,3,0,1,2,2,1,0.0,1,1,62,54,58
833,1,********,5,1,0,1,1,0,4.0,0,1,78,81,80
834,1,********,3,1,0,0,1,1,0.0,1,0,57,56,53
835,0,********,5,0,1,0,2,1,2.1458942516082424,1,1,44,60,56
836,1,********,1,0,1,1,1,1,2.0,1,2,55,48,58
837,0,********,4,1,1,1,1,1,1.0,1,1,67,67,68
838,0,********,5,1,1,2,2,1,3.0,0,2,69,60,64
839,0,********,2,1,1,1,2,2,2.1458942516082424,0,0,62,56,58
840,1,********,6,1,1,2,2,1,2.0,0,1,70,61,58
841,0,********,2,1,1,2,2,0,1.0,1,3,47,51,58
842,1,********,2,0,1,4,2,1,2.0,2,0,54,63,56
843,1,********,6,1,0,1,1,1,3.0,0,0,97,96,96
844,1,********,0,1,1,1,1,1,2.1458942516082424,0,1,63,53,61
845,1,********,2,0,1,2,1,1,3.0,1,1,50,49,47
846,0,********,4,0,0,1,2,0,3.0,0,0,64,76,76
847,0,********,0,1,1,2,1,1,1.0,1,0,54,69,61
848,1,********,4,0,1,2,2,1,3.0,1,1,64,64,59
849,0,********,2,0,0,1,1,1,2.1458942516082424,1,1,55,56,67
850,1,********,0,1,1,1,2,1,1.0,0,1,62,58,57
851,1,********,5,1,1,2,2,1,2.1458942516082424,1,0,64,62,53
852,0,********,4,1,0,1,2,1,2.0,1,0,75,91,93
853,0,********,4,1,1,1,2,0,3.0,1,1,88,88,86
